release_date,region,issue,epiweek,lag,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b
2018-10-10,ca,201839,201647,96,840,15,2,2.02,1.79,0.24
2018-10-10,co,201839,201647,96,372,10,1,2.96,2.69,0.27
2018-10-10,ct,201839,201647,96,328,5,1,1.83,1.52,0.3
2018-10-10,de,201839,201647,96,94,6,0,6.38,6.38,0.0
2018-10-10,ga,201839,201647,96,765,7,5,1.57,0.92,0.65
2018-10-10,hhs1,201839,201647,96,915,8,4,1.31148,0.874317,0.437158
2018-10-10,hhs10,201839,201647,96,1063,98,1,9.31326,9.21919,0.0940734
2018-10-10,hhs2,201839,201647,96,1872,39,3,2.24359,2.08333,0.160256
2018-10-10,hhs3,201839,201647,96,1229,12,4,1.30187,0.976404,0.325468
2018-10-10,hhs4,201839,201647,96,4167,149,118,6.40749,3.57571,2.83177
2018-10-10,hhs5,201839,201647,96,3299,37,9,1.39436,1.12155,0.27281
2018-10-10,hhs6,201839,201647,96,2727,39,21,2.20022,1.43014,0.770077
2018-10-10,hhs7,201839,201647,96,881,13,2,1.70261,1.4756,0.227015
2018-10-10,hhs8,201839,201647,96,1194,30,1,2.59631,2.51256,0.0837521
2018-10-10,hhs9,201839,201647,96,1173,26,6,2.72805,2.21654,0.511509
2018-10-10,hi,201839,201647,96,158,7,4,6.96,4.43,2.53
2018-10-10,ia,201839,201647,96,129,2,0,1.55,1.55,0.0
2018-10-10,id,201839,201647,96,57,5,0,8.77,8.77,0.0
2018-10-10,il,201839,201647,96,337,6,1,2.08,1.78,0.3
2018-10-10,in,201839,201647,96,156,0,0,0.0,0.0,0.0
2018-10-10,ks,201839,201647,96,73,0,0,0.0,0.0,0.0
2018-10-10,ky,201839,201647,96,243,0,0,0.0,0.0,0.0
2018-10-10,la,201839,201647,96,716,20,5,3.49,2.79,0.7
2018-10-10,ma,201839,201647,96,455,3,3,1.32,0.66,0.66
2018-10-10,md,201839,201647,96,107,1,1,1.87,0.93,0.93
2018-10-10,mi,201839,201647,96,744,15,1,2.15,2.02,0.13
2018-10-10,mn,201839,201647,96,276,1,0,0.36,0.36,0.0
2018-10-10,mo,201839,201647,96,584,11,1,2.05,1.88,0.17
2018-10-10,ms,201839,201647,96,84,1,0,1.19,1.19,0.0
2018-10-10,mt,201839,201647,96,119,3,0,2.52,2.52,0.0
2018-10-08,nat,201839,201647,96,18520,451,169,3.34773,2.43521,0.912527
2018-10-10,nc,201839,201647,96,287,2,3,1.74,0.7,1.05
2018-10-10,nd,201839,201647,96,29,0,0,0.0,0.0,0.0
2018-10-10,ne,201839,201647,96,95,0,1,1.05,0.0,1.05
2018-10-10,nh,201839,201647,96,26,0,0,0.0,0.0,0.0
2018-10-10,nm,201839,201647,96,236,1,0,0.42,0.42,0.0
2018-10-10,nv,201839,201647,96,10,1,0,10.0,10.0,0.0
2018-10-10,oh,201839,201647,96,1215,10,7,1.4,0.82,0.58
2018-10-10,ok,201839,201647,96,182,1,0,0.55,0.55,0.0
2018-10-10,or,201839,201647,96,357,58,0,16.25,16.25,0.0
2018-10-10,pa,201839,201647,96,431,2,2,0.93,0.46,0.46
2018-10-10,sc,201839,201647,96,239,1,4,2.09,0.42,1.67
2018-10-10,sd,201839,201647,96,121,0,0,0.0,0.0,0.0
2018-10-10,tn,201839,201647,96,197,2,3,2.54,1.02,1.52
2018-10-10,tx,201839,201647,96,1537,17,16,2.15,1.11,1.04
2018-10-10,ut,201839,201647,96,549,16,0,2.91,2.91,0.0
2018-10-10,va,201839,201647,96,184,0,0,0.0,0.0,0.0
2018-10-10,vt,201839,201647,96,81,0,0,0.0,0.0,0.0
2018-10-10,wa,201839,201647,96,649,35,1,5.55,5.39,0.15
2018-10-10,wi,201839,201647,96,571,5,0,0.88,0.88,0.0
2018-10-10,wv,201839,201647,96,413,3,1,0.97,0.73,0.24
2018-10-10,al,201839,201648,95,714,20,9,4.06,2.8,1.26
2018-10-10,ar,201839,201648,95,73,2,1,4.11,2.74,1.37
2018-10-10,az,201839,201648,95,223,1,0,0.45,0.45,0.0
2018-10-10,ca,201839,201648,95,1063,17,2,1.79,1.6,0.19
2018-10-10,co,201839,201648,95,462,17,0,3.68,3.68,0.0
2018-10-10,ct,201839,201648,95,390,4,1,1.28,1.03,0.26
2018-10-10,de,201839,201648,95,168,14,1,8.93,8.33,0.6
2018-10-10,ga,201839,201648,95,841,13,8,2.5,1.55,0.95
2018-10-10,hhs1,201839,201648,95,1135,29,3,2.81938,2.55507,0.264317
2018-10-10,hhs10,201839,201648,95,1066,80,1,7.5985,7.50469,0.0938086
2018-10-10,hhs2,201839,201648,95,2315,69,14,3.58531,2.98056,0.604752
2018-10-10,hhs3,201839,201648,95,1491,23,6,1.945,1.54259,0.402414
2018-10-10,hhs4,201839,201648,95,4481,154,108,5.84691,3.43673,2.41018
2018-10-10,hhs5,201839,201648,95,4042,36,13,1.21227,0.890648,0.321623
2018-10-10,hhs6,201839,201648,95,3075,35,27,2.01626,1.13821,0.878049
2018-10-10,hhs7,201839,201648,95,1004,20,3,2.29084,1.99203,0.298805
2018-10-10,hhs8,201839,201648,95,1407,49,0,3.48259,3.48259,0.0
2018-10-10,hhs9,201839,201648,95,1526,37,8,2.94889,2.42464,0.524246
2018-10-10,hi,201839,201648,95,228,18,6,10.53,7.89,2.63
2018-10-10,ia,201839,201648,95,110,2,0,1.82,1.82,0.0
2018-10-10,id,201839,201648,95,44,3,0,6.82,6.82,0.0
2018-10-10,il,201839,201648,95,317,3,2,1.58,0.95,0.63
2018-10-10,in,201839,201648,95,184,0,0,0.0,0.0,0.0
2018-10-10,ks,201839,201648,95,91,1,1,2.2,1.1,1.1
2018-10-10,ky,201839,201648,95,304,0,1,0.33,0.0,0.33
2018-10-10,la,201839,201648,95,741,16,6,2.97,2.16,0.81
2018-10-10,ma,201839,201648,95,595,20,2,3.7,3.36,0.34
2018-10-10,md,201839,201648,95,162,1,1,1.23,0.62,0.62
2018-10-10,mi,201839,201648,95,924,5,2,0.76,0.54,0.22
2018-10-10,mn,201839,201648,95,410,5,2,1.71,1.22,0.49
2018-10-10,mo,201839,201648,95,715,16,2,2.52,2.24,0.28
2018-10-10,ms,201839,201648,95,129,1,1,1.55,0.78,0.78
2018-10-10,mt,201839,201648,95,109,2,0,1.83,1.83,0.0
2018-10-08,nat,201839,201648,95,21542,532,183,3.3191,2.46959,0.849503
2018-10-10,nc,201839,201648,95,315,6,3,2.86,1.9,0.95
2018-10-10,nd,201839,201648,95,47,0,0,0.0,0.0,0.0
2018-10-10,ne,201839,201648,95,88,1,0,1.14,1.14,0.0
2018-10-10,nh,201839,201648,95,27,0,0,0.0,0.0,0.0
2018-10-10,nm,201839,201648,95,289,4,0,1.38,1.38,0.0
2018-10-10,nv,201839,201648,95,12,1,0,8.33,8.33,0.0
2018-10-10,oh,201839,201648,95,1463,16,5,1.44,1.09,0.34
2018-10-10,ok,201839,201648,95,192,1,0,0.52,0.52,0.0
2018-10-10,or,201839,201648,95,416,44,1,10.82,10.58,0.24
2018-10-10,pa,201839,201648,95,472,3,1,0.85,0.64,0.21
2018-10-10,sc,201839,201648,95,285,1,0,0.35,0.35,0.0
2018-10-10,sd,201839,201648,95,153,0,0,0.0,0.0,0.0
2018-10-10,tn,201839,201648,95,209,2,6,3.83,0.96,2.87
2018-10-10,tx,201839,201648,95,1780,12,20,1.8,0.67,1.12
2018-10-10,ut,201839,201648,95,630,30,0,4.76,4.76,0.0
2018-10-10,va,201839,201648,95,206,0,0,0.0,0.0,0.0
2018-10-10,vt,201839,201648,95,91,3,0,3.3,3.3,0.0
2018-10-10,wa,201839,201648,95,606,33,0,5.45,5.45,0.0
2018-10-10,wi,201839,201648,95,744,7,2,1.21,0.94,0.27
2018-10-10,wv,201839,201648,95,483,5,3,1.66,1.04,0.62
2018-10-10,al,201839,201649,94,723,20,7,3.73,2.77,0.97
2018-10-10,ar,201839,201649,94,50,0,0,0.0,0.0,0.0
2018-10-10,az,201839,201649,94,165,1,0,0.61,0.61,0.0
2018-10-10,ca,201839,201649,94,1021,30,2,3.13,2.94,0.2
2018-10-10,co,201839,201649,94,488,18,3,4.3,3.69,0.61
2018-10-10,ct,201839,201649,94,341,1,0,0.29,0.29,0.0
2018-10-10,de,201839,201649,94,172,8,0,4.65,4.65,0.0
2018-10-10,ga,201839,201649,94,763,19,10,3.8,2.49,1.31
2018-10-10,hhs1,201839,201649,94,1042,18,5,2.20729,1.72745,0.479846
2018-10-10,hhs10,201839,201649,94,1123,100,0,8.90472,8.90472,0.0
2018-10-10,hhs2,201839,201649,94,1750,62,2,3.65714,3.54286,0.114286
2018-10-10,hhs3,201839,201649,94,1508,31,5,2.38727,2.0557,0.331565
2018-10-10,hhs4,201839,201649,94,4449,223,102,7.30501,5.01236,2.29265
2018-10-10,hhs5,201839,201649,94,3987,73,20,2.33258,1.83095,0.50163
2018-10-10,hhs6,201839,201649,94,2799,56,31,3.10825,2.00071,1.10754
2018-10-10,hhs7,201839,201649,94,1078,18,1,1.76252,1.66976,0.0927644
2018-10-10,hhs8,201839,201649,94,1397,60,4,4.58125,4.29492,0.286328
2018-10-10,hhs9,201839,201649,94,1431,55,10,4.54228,3.84347,0.698812
2018-10-10,hi,201839,201649,94,234,24,8,13.68,10.26,3.42
2018-10-10,ia,201839,201649,94,119,2,0,1.68,1.68,0.0
2018-10-10,id,201839,201649,94,50,6,0,12.0,12.0,0.0
2018-10-10,il,201839,201649,94,335,3,2,1.49,0.9,0.6
2018-10-10,in,201839,201649,94,177,1,0,0.56,0.56,0.0
2018-10-10,ks,201839,201649,94,87,0,0,0.0,0.0,0.0
2018-10-10,ky,201839,201649,94,332,0,0,0.0,0.0,0.0
2018-10-10,la,201839,201649,94,737,16,2,2.44,2.17,0.27
2018-10-10,ma,201839,201649,94,509,8,5,2.55,1.57,0.98
2018-10-10,md,201839,201649,94,137,2,0,1.46,1.46,0.0
2018-10-10,mi,201839,201649,94,952,24,7,3.26,2.52,0.74
2018-10-10,mn,201839,201649,94,358,7,0,1.96,1.96,0.0
2018-10-10,mo,201839,201649,94,762,11,1,1.57,1.44,0.13
2018-10-10,ms,201839,201649,94,87,2,2,4.6,2.3,2.3
2018-10-10,mt,201839,201649,94,137,9,1,7.3,6.57,0.73
2018-10-08,nat,201839,201649,94,20564,696,180,4.25987,3.38456,0.875316
2018-10-10,nc,201839,201649,94,321,8,3,3.43,2.49,0.93
2018-10-10,nd,201839,201649,94,26,0,0,0.0,0.0,0.0
2018-10-10,ne,201839,201649,94,110,5,0,4.55,4.55,0.0
2018-10-10,nh,201839,201649,94,20,0,0,0.0,0.0,0.0
2018-10-10,nm,201839,201649,94,180,1,0,0.56,0.56,0.0
2018-10-10,nv,201839,201649,94,11,0,0,0.0,0.0,0.0
2018-10-10,oh,201839,201649,94,1481,25,8,2.23,1.69,0.54
2018-10-10,ok,201839,201649,94,179,2,0,1.12,1.12,0.0
2018-10-10,or,201839,201649,94,392,56,0,14.29,14.29,0.0
2018-10-10,pa,201839,201649,94,498,13,3,3.21,2.61,0.6
2018-10-10,sc,201839,201649,94,311,0,4,1.29,0.0,1.29
2018-10-10,sd,201839,201649,94,158,0,0,0.0,0.0,0.0
2018-10-10,tn,201839,201649,94,184,3,1,2.17,1.63,0.54
2018-10-10,tx,201839,201649,94,1653,37,29,3.99,2.24,1.75
2018-10-10,ut,201839,201649,94,584,33,0,5.65,5.65,0.0
2018-10-10,va,201839,201649,94,248,3,0,1.21,1.21,0.0
2018-10-10,vt,201839,201649,94,121,7,0,5.79,5.79,0.0
2018-10-10,wa,201839,201649,94,681,38,0,5.58,5.58,0.0
2018-10-10,wi,201839,201649,94,684,13,3,2.34,1.9,0.44
2018-10-10,wv,201839,201649,94,453,5,2,1.55,1.1,0.44
2018-10-10,al,201839,201650,93,801,31,8,4.87,3.87,1.0
2018-10-10,ar,201839,201650,93,75,1,0,1.33,1.33,0.0
2018-10-10,az,201839,201650,93,226,0,0,0.0,0.0,0.0
2018-10-10,ca,201839,201650,93,1222,64,4,5.56,5.24,0.33
2018-10-10,co,201839,201650,93,533,22,2,4.5,4.13,0.38
2018-10-10,ct,201839,201650,93,391,13,0,3.32,3.32,0.0
2018-10-10,de,201839,201650,93,158,14,0,8.86,8.86,0.0
2018-10-10,ga,201839,201650,93,956,79,22,10.56,8.26,2.3
2018-10-10,hhs1,201839,201650,93,1115,40,4,3.94619,3.58744,0.358744
2018-10-10,hhs10,201839,201650,93,1349,228,2,17.0497,16.9014,0.148258
2018-10-10,hhs2,201839,201650,93,2388,146,8,6.44891,6.1139,0.335008
2018-10-10,hhs3,201839,201650,93,1593,52,3,3.45261,3.26428,0.188324
2018-10-10,hhs4,201839,201650,93,4865,401,135,11.0175,8.24255,2.77492
2018-10-10,hhs5,201839,201650,93,4218,101,19,2.84495,2.3945,0.45045
2018-10-10,hhs6,201839,201650,93,3525,138,28,4.70922,3.91489,0.794326
2018-10-10,hhs7,201839,201650,93,1079,33,1,3.15107,3.05839,0.0926784
2018-10-10,hhs8,201839,201650,93,1607,128,3,8.15184,7.96515,0.186683
2018-10-10,hhs9,201839,201650,93,1737,92,7,5.69948,5.29649,0.402994
2018-10-10,hi,201839,201650,93,256,23,3,10.16,8.98,1.17
2018-10-10,ia,201839,201650,93,124,4,0,3.23,3.23,0.0
2018-10-10,id,201839,201650,93,56,8,0,14.29,14.29,0.0
2018-10-10,il,201839,201650,93,401,7,11,4.49,1.75,2.74
2018-10-10,in,201839,201650,93,172,2,1,1.74,1.16,0.58
2018-10-10,ks,201839,201650,93,94,3,0,3.19,3.19,0.0
2018-10-10,ky,201839,201650,93,361,2,0,0.55,0.55,0.0
2018-10-10,la,201839,201650,93,861,51,4,6.39,5.92,0.46
2018-10-10,ma,201839,201650,93,563,17,3,3.55,3.02,0.53
2018-10-10,md,201839,201650,93,175,3,0,1.71,1.71,0.0
2018-10-10,mi,201839,201650,93,896,31,1,3.57,3.46,0.11
2018-10-10,mn,201839,201650,93,338,7,0,2.07,2.07,0.0
2018-10-10,mo,201839,201650,93,755,24,1,3.31,3.18,0.13
2018-10-10,ms,201839,201650,93,116,5,2,6.03,4.31,1.72
2018-10-10,mt,201839,201650,93,129,10,0,7.75,7.75,0.0
2018-10-08,nat,201839,201650,93,23476,1359,210,6.68342,5.78889,0.894531
2018-10-10,nc,201839,201650,93,313,12,8,6.39,3.83,2.56
2018-10-10,nd,201839,201650,93,30,1,0,3.33,3.33,0.0
2018-10-10,ne,201839,201650,93,106,2,0,1.89,1.89,0.0
2018-10-10,nh,201839,201650,93,16,0,0,0.0,0.0,0.0
2018-10-10,nm,201839,201650,93,357,6,0,1.68,1.68,0.0
2018-10-10,nv,201839,201650,93,33,5,0,15.15,15.15,0.0
2018-10-10,oh,201839,201650,93,1647,38,4,2.55,2.31,0.24
2018-10-10,ok,201839,201650,93,197,5,0,2.54,2.54,0.0
2018-10-10,or,201839,201650,93,579,151,0,26.08,26.08,0.0
2018-10-10,pa,201839,201650,93,525,14,2,3.05,2.67,0.38
2018-10-10,sc,201839,201650,93,360,5,6,3.06,1.39,1.67
2018-10-10,sd,201839,201650,93,144,2,1,2.08,1.39,0.69
2018-10-10,tn,201839,201650,93,220,7,3,4.55,3.18,1.36
2018-10-10,tx,201839,201650,93,2035,75,24,4.86,3.69,1.18
2018-10-10,ut,201839,201650,93,766,92,0,12.01,12.01,0.0
2018-10-10,va,201839,201650,93,232,9,0,3.88,3.88,0.0
2018-10-10,vt,201839,201650,93,101,7,0,6.93,6.93,0.0
2018-10-10,wa,201839,201650,93,714,69,2,9.94,9.66,0.28
2018-10-10,wi,201839,201650,93,764,16,2,2.36,2.09,0.26
2018-10-10,wv,201839,201650,93,503,12,1,2.58,2.39,0.2
2018-10-10,al,201839,201651,92,811,37,11,5.92,4.56,1.36
2018-10-10,ar,201839,201651,92,82,4,0,4.88,4.88,0.0
2018-10-10,az,201839,201651,92,237,6,0,2.53,2.53,0.0
2018-10-10,ca,201839,201651,92,1342,105,1,7.9,7.82,0.07
2018-10-10,co,201839,201651,92,653,54,5,9.04,8.27,0.77
2018-10-10,ct,201839,201651,92,433,44,3,10.85,10.16,0.69
2018-10-10,de,201839,201651,92,180,7,0,3.89,3.89,0.0
2018-10-10,ga,201839,201651,92,1206,99,35,11.11,8.21,2.9
2018-10-10,hhs1,201839,201651,92,1291,96,9,8.13323,7.4361,0.697134
2018-10-10,hhs10,201839,201651,92,1766,445,5,25.4813,25.1982,0.283126
2018-10-10,hhs2,201839,201651,92,2883,365,17,13.2501,12.6604,0.589664
2018-10-10,hhs3,201839,201651,92,1694,81,14,5.60803,4.78158,0.826446
2018-10-10,hhs4,201839,201651,92,5840,649,159,13.8356,11.113,2.7226
2018-10-10,hhs5,201839,201651,92,4539,194,41,5.17735,4.27407,0.903283
2018-10-10,hhs6,201839,201651,92,3655,216,73,7.90698,5.90971,1.99726
2018-10-10,hhs7,201839,201651,92,1198,70,4,6.17696,5.84307,0.33389
2018-10-10,hhs8,201839,201651,92,2009,303,11,15.6297,15.0821,0.547536
2018-10-10,hhs9,201839,201651,92,1900,137,6,7.52632,7.21053,0.315789
2018-10-10,hi,201839,201651,92,292,21,5,8.9,7.19,1.71
2018-10-10,ia,201839,201651,92,165,7,2,5.45,4.24,1.21
2018-10-10,id,201839,201651,92,87,30,0,34.48,34.48,0.0
2018-10-10,il,201839,201651,92,453,19,9,6.18,4.19,1.99
2018-10-10,in,201839,201651,92,217,3,0,1.38,1.38,0.0
2018-10-10,ks,201839,201651,92,126,18,0,14.29,14.29,0.0
2018-10-10,ky,201839,201651,92,353,8,1,2.55,2.27,0.28
2018-10-10,la,201839,201651,92,1050,109,24,12.67,10.38,2.29
2018-10-10,ma,201839,201651,92,632,31,4,5.54,4.91,0.63
2018-10-10,md,201839,201651,92,154,4,1,3.25,2.6,0.65
2018-10-10,mi,201839,201651,92,951,40,14,5.68,4.21,1.47
2018-10-10,mn,201839,201651,92,373,14,2,4.29,3.75,0.54
2018-10-10,mo,201839,201651,92,757,37,1,5.02,4.89,0.13
2018-10-10,ms,201839,201651,92,162,4,3,4.32,2.47,1.85
2018-10-10,mt,201839,201651,92,180,25,1,14.44,13.89,0.56
2018-10-08,nat,201839,201651,92,26775,2556,339,10.8123,9.54622,1.26611
2018-10-10,nc,201839,201651,92,520,98,12,21.15,18.85,2.31
2018-10-10,nd,201839,201651,92,33,2,0,6.06,6.06,0.0
2018-10-10,ne,201839,201651,92,150,8,1,6.0,5.33,0.67
2018-10-10,nh,201839,201651,92,25,3,0,12.0,12.0,0.0
2018-10-10,nm,201839,201651,92,350,5,0,1.43,1.43,0.0
2018-10-10,nv,201839,201651,92,29,5,0,17.24,17.24,0.0
2018-10-10,oh,201839,201651,92,1719,79,10,5.18,4.6,0.58
2018-10-10,ok,201839,201651,92,224,12,3,6.7,5.36,1.34
2018-10-10,or,201839,201651,92,737,239,3,32.84,32.43,0.41
2018-10-10,pa,201839,201651,92,571,29,9,6.65,5.08,1.58
2018-10-10,sc,201839,201651,92,380,13,9,5.79,3.42,2.37
2018-10-10,sd,201839,201651,92,157,5,1,3.82,3.18,0.64
2018-10-10,tn,201839,201651,92,267,15,1,5.99,5.62,0.37
2018-10-10,tx,201839,201651,92,1949,86,46,6.77,4.41,2.36
2018-10-10,ut,201839,201651,92,984,217,4,22.46,22.05,0.41
2018-10-10,va,201839,201651,92,229,10,0,4.37,4.37,0.0
2018-10-10,vt,201839,201651,92,145,11,2,8.97,7.59,1.38
2018-10-10,wa,201839,201651,92,942,176,2,18.9,18.68,0.21
2018-10-10,wi,201839,201651,92,826,39,6,5.45,4.72,0.73
2018-10-10,wv,201839,201651,92,560,31,4,6.25,5.54,0.71
2018-10-10,al,201839,201652,91,989,65,16,8.19,6.57,1.62
2018-10-10,ar,201839,201652,91,84,5,0,5.95,5.95,0.0
2018-10-10,az,201839,201652,91,282,2,1,1.06,0.71,0.35
2018-10-10,ca,201839,201652,91,1630,186,9,11.96,11.41,0.55
2018-10-10,co,201839,201652,91,915,127,6,14.54,13.88,0.66
2018-10-10,ct,201839,201652,91,653,107,6,17.3,16.39,0.92
2018-10-10,de,201839,201652,91,205,17,0,8.29,8.29,0.0
2018-10-10,ga,201839,201652,91,1325,115,29,10.87,8.68,2.19
2018-10-10,hhs1,201839,201652,91,1951,234,13,12.6602,11.9938,0.666325
2018-10-10,hhs10,201839,201652,91,2764,890,2,32.2721,32.1997,0.0723589
2018-10-10,hhs2,201839,201652,91,3829,792,15,21.076,20.6843,0.391747
2018-10-10,hhs3,201839,201652,91,2154,206,28,10.8635,9.5636,1.29991
2018-10-10,hhs4,201839,201652,91,6182,666,155,13.2805,10.7732,2.50728
2018-10-10,hhs5,201839,201652,91,5649,386,55,7.80669,6.83307,0.973624
2018-10-10,hhs6,201839,201652,91,4436,274,78,7.93508,6.17674,1.75834
2018-10-10,hhs7,201839,201652,91,1357,99,7,7.81135,7.2955,0.515844
2018-10-10,hhs8,201839,201652,91,2678,528,7,19.9776,19.7162,0.261389
2018-10-10,hhs9,201839,201652,91,2273,195,28,9.81082,8.57897,1.23185
2018-10-10,hi,201839,201652,91,354,7,18,7.06,1.98,5.08
2018-10-10,ia,201839,201652,91,131,12,2,10.69,9.16,1.53
2018-10-10,id,201839,201652,91,106,35,0,33.02,33.02,0.0
2018-10-10,il,201839,201652,91,607,43,16,9.72,7.08,2.64
2018-10-10,in,201839,201652,91,191,5,1,3.14,2.62,0.52
2018-10-10,ks,201839,201652,91,138,7,0,5.07,5.07,0.0
2018-10-10,ky,201839,201652,91,350,7,0,2.0,2.0,0.0
2018-10-10,la,201839,201652,91,1284,117,35,11.84,9.11,2.73
2018-10-10,ma,201839,201652,91,887,82,5,9.81,9.24,0.56
2018-10-10,md,201839,201652,91,270,52,2,20.0,19.26,0.74
2018-10-10,me,201839,201652,91,61,7,0,11.48,11.48,0.0
2018-10-10,mi,201839,201652,91,1230,63,10,5.93,5.12,0.81
2018-10-10,mn,201839,201652,91,468,31,3,7.26,6.62,0.64
2018-10-10,mo,201839,201652,91,928,70,5,8.08,7.54,0.54
2018-10-10,ms,201839,201652,91,179,14,8,12.29,7.82,4.47
2018-10-10,mt,201839,201652,91,244,68,0,27.87,27.87,0.0
2018-10-08,nat,201839,201652,91,33273,4270,388,13.9993,12.8332,1.16611
2018-10-10,nc,201839,201652,91,658,78,9,13.22,11.85,1.37
2018-10-10,nd,201839,201652,91,64,11,0,17.19,17.19,0.0
2018-10-10,ne,201839,201652,91,160,10,0,6.25,6.25,0.0
2018-10-10,nh,201839,201652,91,40,2,0,5.0,5.0,0.0
2018-10-10,nm,201839,201652,91,354,9,3,3.39,2.54,0.85
2018-10-10,oh,201839,201652,91,2121,172,20,9.05,8.11,0.94
2018-10-10,ok,201839,201652,91,265,14,2,6.04,5.28,0.75
2018-10-10,or,201839,201652,91,1199,522,0,43.54,43.54,0.0
2018-10-10,pa,201839,201652,91,672,54,15,10.27,8.04,2.23
2018-10-10,sc,201839,201652,91,476,19,13,6.72,3.99,2.73
2018-10-10,sd,201839,201652,91,210,11,0,5.24,5.24,0.0
2018-10-10,tn,201839,201652,91,338,30,4,10.06,8.88,1.18
2018-10-10,tx,201839,201652,91,2449,129,38,6.82,5.27,1.55
2018-10-10,ut,201839,201652,91,1240,308,1,24.92,24.84,0.08
2018-10-10,va,201839,201652,91,241,29,1,12.45,12.03,0.41
2018-10-10,vt,201839,201652,91,195,21,1,11.28,10.77,0.51
2018-10-10,wa,201839,201652,91,1459,333,2,22.96,22.82,0.14
2018-10-10,wi,201839,201652,91,1032,72,5,7.46,6.98,0.48
2018-10-10,wv,201839,201652,91,765,54,10,8.37,7.06,1.31
2018-10-10,al,201839,201701,90,919,52,12,6.96,5.66,1.31
2018-10-10,ar,201839,201701,90,46,6,0,13.04,13.04,0.0
2018-10-10,az,201839,201701,90,299,10,0,3.34,3.34,0.0
2018-10-10,ca,201839,201701,90,1867,291,0,15.59,15.59,0.0
2018-10-10,co,201839,201701,90,949,112,3,12.12,11.8,0.32
2018-10-10,ct,201839,201701,90,602,75,6,13.46,12.46,1.0
2018-10-10,de,201839,201701,90,231,23,1,10.39,9.96,0.43
2018-10-10,ga,201839,201701,90,1152,91,24,9.98,7.9,2.08
2018-10-10,hhs1,201839,201701,90,2070,223,20,11.7391,10.7729,0.966184
2018-10-10,hhs10,201839,201701,90,3416,962,12,28.5129,28.1616,0.351288
2018-10-10,hhs2,201839,201701,90,4169,703,28,17.5342,16.8626,0.671624
2018-10-10,hhs3,201839,201701,90,2418,203,32,9.71878,8.39537,1.32341
2018-10-10,hhs4,201839,201701,90,5649,542,117,11.6658,9.59462,2.07116
2018-10-10,hhs5,201839,201701,90,6205,462,70,8.57373,7.44561,1.12812
2018-10-10,hhs6,201839,201701,90,4345,325,82,9.36709,7.47986,1.88723
2018-10-10,hhs7,201839,201701,90,1510,141,10,10.0,9.33775,0.662252
2018-10-10,hhs8,201839,201701,90,2718,397,5,14.7903,14.6063,0.183959
2018-10-10,hhs9,201839,201701,90,2528,330,10,13.4494,13.0538,0.39557
2018-10-10,hi,201839,201701,90,338,28,10,11.24,8.28,2.96
2018-10-10,ia,201839,201701,90,225,34,2,16.0,15.11,0.89
2018-10-10,id,201839,201701,90,150,36,0,24.0,24.0,0.0
2018-10-10,il,201839,201701,90,626,43,15,9.27,6.87,2.4
2018-10-10,in,201839,201701,90,272,11,2,4.78,4.04,0.74
2018-10-10,ks,201839,201701,90,142,6,0,4.23,4.23,0.0
2018-10-10,ky,201839,201701,90,358,10,1,3.07,2.79,0.28
2018-10-10,la,201839,201701,90,1279,121,37,12.35,9.46,2.89
2018-10-10,ma,201839,201701,90,990,84,10,9.49,8.48,1.01
2018-10-10,md,201839,201701,90,215,21,3,11.16,9.77,1.4
2018-10-10,me,201839,201701,90,73,9,2,15.07,12.33,2.74
2018-10-10,mi,201839,201701,90,1259,85,16,8.02,6.75,1.27
2018-10-10,mn,201839,201701,90,536,37,3,7.46,6.9,0.56
2018-10-10,mo,201839,201701,90,972,85,6,9.36,8.74,0.62
2018-10-10,ms,201839,201701,90,133,11,1,9.02,8.27,0.75
2018-10-10,mt,201839,201701,90,221,51,0,23.08,23.08,0.0
2018-10-08,nat,201839,201701,90,35028,4288,386,13.3436,12.2416,1.10198
2018-10-10,nc,201839,201701,90,537,29,11,7.45,5.4,2.05
2018-10-10,nd,201839,201701,90,55,4,0,7.27,7.27,0.0
2018-10-10,ne,201839,201701,90,171,16,2,10.53,9.36,1.17
2018-10-10,nh,201839,201701,90,46,4,0,8.7,8.7,0.0
2018-10-10,nm,201839,201701,90,444,27,0,6.08,6.08,0.0
2018-10-10,nv,201839,201701,90,24,1,0,4.17,4.17,0.0
2018-10-10,oh,201839,201701,90,2311,193,29,9.61,8.35,1.25
2018-10-10,ok,201839,201701,90,298,16,3,6.38,5.37,1.01
2018-10-10,or,201839,201701,90,1473,520,4,35.57,35.3,0.27
2018-10-10,pa,201839,201701,90,883,93,11,11.78,10.53,1.25
2018-10-10,sc,201839,201701,90,382,25,9,8.9,6.54,2.36
2018-10-10,sd,201839,201701,90,184,8,0,4.35,4.35,0.0
2018-10-10,tn,201839,201701,90,283,20,5,8.83,7.07,1.77
2018-10-10,tx,201839,201701,90,2278,155,42,8.65,6.8,1.84
2018-10-10,ut,201839,201701,90,1303,222,2,17.19,17.04,0.15
2018-10-10,va,201839,201701,90,325,28,3,9.54,8.62,0.92
2018-10-10,vt,201839,201701,90,256,39,2,16.02,15.23,0.78
2018-10-10,wa,201839,201701,90,1793,406,8,23.09,22.64,0.45
2018-10-10,wi,201839,201701,90,1201,93,5,8.16,7.74,0.42
2018-10-10,wv,201839,201701,90,764,38,14,6.81,4.97,1.83
