Estado,year_week,temperature_2m_mean,apparent_temperature_mean
Alabama,202434,25.103273,26.489363
Alabama,202435,25.011906,26.217472
Alabama,202436,25.284225,27.190882
Alabama,202437,25.40595,27.101482
Alabama,202438,25.608334,27.798048
Alabama,202439,25.746727,28.179792
Alabama,202440,25.61518,27.644667
Alabama,202441,25.9625,28.900517
Alabama,202442,26.124405,28.91753
Alabama,202443,26.47857,29.456266
Alabama,202444,26.236013,29.626953
Alabama,202445,26.351488,30.056147
Alabama,202446,26.538988,30.06435
Alabama,202447,26.89851,30.678638
Alabama,202448,27.231846,30.971216
Alabama,202449,26.451784,30.376696
Alabama,202450,26.797918,30.843998
Alabama,202451,27.2875,31.856934
Alabama,202452,27.350594,31.735718
Alabama,202453,27.82396,32.038498
Alabama,202500,27.375418,31.759022
Alabama,202501,27.57619,31.652576
Alabama,202502,27.19375,31.075045
Alabama,202503,27.22024,30.86164
Alabama,202504,27.566145,31.820312
Alaska,201000,26.373611,31.248682
Alaska,201001,27.048512,31.18159
Alaska,201002,27.33869,31.608213
Alaska,201003,27.350893,32.19025
Alaska,201004,27.40982,32.04011
Alaska,201005,27.759226,32.85871
Alaska,201006,27.442858,32.16229
Alaska,201007,27.599703,31.53115
Alaska,201008,27.661608,32.621635
Alaska,201009,27.653275,32.878418
Alaska,201010,27.436905,32.58043
Alaska,201011,27.537203,32.341503
Alaska,201012,27.823214,32.84221
Alaska,201013,28.186607,33.711063
Alaska,201014,28.037498,33.502056
Alaska,201015,28.237202,33.34215
Alaska,201016,28.313393,33.5654
Alaska,201017,27.44613,32.673645
Alaska,201018,27.968155,32.998737
Alaska,201019,27.846132,32.94845
Alaska,201020,27.287498,31.995184
Alaska,201021,27.211905,31.887348
Alaska,201022,27.062202,31.39983
Alaska,201023,26.87857,31.09017
Alaska,201024,26.676489,30.690928
Alaska,201025,26.541668,29.904766
Alaska,201026,26.863394,29.461102
Alaska,201027,26.172321,28.676004
Alaska,201028,26.097618,28.33165
Alaska,201029,25.928272,28.109755
Alaska,201030,25.493454,26.129787
Alaska,201031,25.825594,26.68711
Alaska,201032,25.85238,27.325817
Alaska,201033,25.54881,28.110289
Alaska,201034,25.615477,28.096045
Alaska,201035,26.199108,27.419212
Alaska,201036,26.058035,28.519835
Alaska,201037,25.286903,28.37456
Alaska,201038,25.470833,28.867647
Alaska,201039,25.951488,30.360968
Alaska,201040,26.262201,30.028437
Alaska,201041,26.252678,29.953848
Alaska,201042,26.120535,29.965605
Alaska,201043,26.363392,30.676363
Alaska,201044,26.472918,31.058586
Alaska,201045,26.824408,31.211557
Alaska,201046,26.392857,30.98705
Alaska,201047,26.744047,30.927843
Alaska,201048,27.01012,31.57913
Alaska,201049,26.284822,30.46419
Alaska,201050,26.436905,30.863155
Alaska,201051,27.191368,31.667244
Alaska,201052,26.83625,30.814516
Alaska,201100,28.041668,31.695995
Alaska,201101,27.354464,31.837034
Alaska,201102,27.43363,32.153965
Alaska,201103,26.875595,31.113485
Alaska,201104,27.429464,30.948053
Alaska,201105,27.023214,30.83973
Alaska,201106,27.536606,31.025269
Alaska,201107,27.319345,31.425726
Alaska,201108,27.129465,31.373423
Alaska,201109,27.181845,31.96578
Alaska,201110,27.652977,31.571392
Alaska,201111,27.389584,30.682081
Alaska,201112,27.247917,32.25934
Alaska,201113,27.584822,32.592865
Alaska,201114,27.43393,32.108364
Alaska,201115,27.59107,32.001278
Alaska,201116,27.775892,31.443348
Alaska,201117,26.825594,31.584492
Alaska,201118,27.385715,32.544327
Alaska,201119,27.329763,32.35554
Alaska,201120,26.641369,31.38004
Alaska,201121,26.930655,31.303556
Alaska,201122,26.714285,30.283892
Alaska,201123,26.642561,30.808924
Alaska,201124,26.505358,29.452393
Alaska,201125,26.191668,28.763243
Alaska,201126,26.086607,28.484686
Alaska,201127,25.861607,28.21669
Alaska,201128,25.70119,28.446657
Alaska,201129,25.680656,28.660892
Alaska,201130,25.656548,26.94238
Alaska,201131,25.75387,27.409521
Alaska,201132,25.538689,27.704607
Alaska,201133,25.825,26.553413
Alaska,201134,25.885714,27.640371
Alaska,201135,25.492857,28.392084
Alaska,201136,25.26756,28.496613
Alaska,201137,25.259226,27.624853
Alaska,201138,25.740477,29.52251
Alaska,201139,25.622322,29.115372
Alaska,201140,26.123512,30.59532
Alaska,201141,25.79881,29.530258
Alaska,201142,25.982141,29.849863
Alaska,201143,26.10625,29.62875
Alaska,201144,26.268452,30.634615
Alaska,201145,26.230656,30.578184
Alaska,201146,26.267855,30.577085
Alaska,201147,26.119047,30.32293
Alaska,201148,26.443153,30.56086
Alaska,201149,26.585415,30.917103
Alaska,201150,27.079464,31.415169
Alaska,201151,26.68869,31.193382
Alaska,201152,26.82986,30.952314
Alaska,201200,27.324999,30.722244
Alaska,201201,27.307737,31.28364
Alaska,201202,26.666964,31.47961
Alaska,201203,27.145832,31.035126
Alaska,201204,26.394047,30.622726
Alaska,201205,26.614285,30.466015
Alaska,201206,27.165476,30.24561
Alaska,201207,26.755653,29.898027
Alaska,201208,26.797321,30.185402
Alaska,201209,26.68125,30.409153
Alaska,201210,26.675894,30.811527
Alaska,201211,27.377382,31.929186
Alaska,201212,27.365181,32.072365
Alaska,201213,26.728573,30.269222
Alaska,201214,26.6,30.288668
Alaska,201215,26.578274,29.602045
Alaska,201216,26.466965,30.55752
Alaska,201217,26.78631,31.555477
Alaska,201218,27.08006,31.664967
Alaska,201219,26.829763,31.336935
Alaska,201220,25.96518,29.773735
Alaska,201221,26.644049,30.925625
Alaska,201222,26.285416,29.736702
Alaska,201223,25.994345,29.586092
Alaska,201224,26.00268,28.977356
Alaska,201225,25.67738,28.846552
Alaska,201226,25.430952,28.265726
Alaska,201227,25.810715,27.377851
Alaska,201228,25.743452,27.008114
Alaska,201229,25.738691,27.25205
Alaska,201230,25.500593,26.623718
Alaska,201231,25.616072,26.85593
Alaska,201232,25.738394,26.853485
Alaska,201233,25.277084,26.018929
Alaska,201234,25.389881,26.784147
Alaska,201235,25.278572,27.22855
Alaska,201236,25.52649,28.293034
Alaska,201237,25.333632,28.673977
Alaska,201238,25.540478,28.277235
Alaska,201239,25.75863,29.576519
Alaska,201240,25.743452,29.607748
Alaska,201241,25.720535,29.729805
Alaska,201242,25.724405,29.319382
Alaska,201243,25.866072,29.863981
Alaska,201244,26.094938,30.451794
Alaska,201245,26.202084,30.655096
Alaska,201246,26.477379,30.958244
Alaska,201247,26.75238,31.389046
Alaska,201248,26.172024,30.581724
Alaska,201249,26.9375,31.493374
Alaska,201250,26.941963,31.660439
Alaska,201251,27.62381,32.14576
Alaska,201252,27.220833,31.987148
Alaska,201253,27.272917,31.913223
Alaska,201300,27.489237,31.366325
Alaska,201301,27.025,31.776213
Alaska,201302,27.531252,32.31472
Alaska,201303,27.479166,30.833336
Alaska,201304,27.803272,31.98205
Alaska,201305,27.443153,32.09308
Alaska,201306,27.21131,31.385067
Alaska,201307,27.105356,31.761261
Alaska,201308,27.631548,32.15246
Alaska,201309,27.518156,32.27387
Alaska,201310,27.319345,32.352654
Alaska,201311,27.50595,31.384766
Alaska,201312,27.481548,32.12755
Alaska,201313,27.112799,31.615616
Alaska,201314,27.48125,32.11027
Alaska,201315,27.089287,31.650173
Alaska,201316,27.171726,31.3738
Alaska,201317,27.235119,32.120304
Alaska,201318,26.925596,31.760597
Alaska,201319,26.663095,31.226635
Alaska,201320,26.828573,31.249063
Alaska,201321,26.386904,29.868095
Alaska,201322,26.112501,29.830719
Alaska,201323,26.394045,29.722095
Alaska,201324,25.916964,28.957516
Alaska,201325,26.29018,27.812069
Alaska,201326,25.773214,27.787636
Alaska,201327,25.644047,27.580082
Alaska,201328,25.440773,27.674139
Alaska,201329,25.500298,27.346542
Alaska,201330,25.513987,27.079685
Alaska,201331,25.360119,25.77124
Alaska,201332,25.11875,26.05396
Alaska,201333,25.3497,27.182892
Alaska,201334,25.627678,27.307453
Alaska,201335,25.412203,27.270134
Alaska,201336,25.078274,27.794365
Alaska,201337,25.49881,28.578972
Alaska,201338,25.605953,28.456692
Alaska,201339,25.443453,28.10844
Alaska,201340,25.652084,29.230444
Alaska,201341,25.810717,29.93743
Alaska,201342,25.79494,29.967756
Alaska,201343,25.845238,29.791395
Alaska,201344,26.406845,30.333649
Alaska,201345,25.775892,29.984594
Alaska,201346,26.245834,30.317085
Alaska,201347,26.319345,30.577583
Alaska,201348,26.615477,31.312332
Alaska,201349,26.539583,31.183403
Alaska,201350,26.702084,30.114853
Alaska,201351,26.940475,31.166878
Alaska,201352,26.322918,30.254667
Alaska,201400,26.742083,31.030947
Alaska,201401,26.683037,30.860245
Alaska,201402,26.609524,30.841902
Alaska,201403,26.7375,30.43007
Alaska,201404,26.610117,30.022305
Alaska,201405,26.569344,31.15927
Alaska,201406,26.663095,31.010778
Alaska,201407,26.801489,30.308657
Alaska,201408,26.713392,30.213282
Alaska,201409,26.313988,29.44121
Alaska,201410,26.164286,29.088198
Alaska,201411,26.967855,31.140257
Alaska,201412,26.623215,30.382177
Alaska,201413,26.830061,30.485268
Alaska,201414,26.67619,30.730927
Alaska,201415,27.419346,32.40596
Alaska,201416,27.44226,31.968102
Alaska,201417,26.933037,31.786036
Alaska,201418,26.766369,30.796808
Alaska,201419,26.859524,31.489157
Alaska,201420,26.861609,31.39093
Alaska,201421,26.64375,30.53824
Alaska,201422,26.436012,30.363825
Alaska,201423,26.438988,29.72083
Alaska,201424,26.413094,29.60732
Alaska,201425,26.121132,28.751095
Alaska,201426,25.778273,28.01983
Alaska,201427,25.856548,27.864227
Alaska,201428,25.519344,26.750414
Alaska,201429,25.560118,27.15731
Alaska,201430,25.643154,26.886953
Alaska,201431,25.681547,26.764078
Alaska,201432,25.598215,26.398672
Alaska,201433,25.210716,27.516169
Alaska,201434,25.342262,28.239044
Alaska,201435,25.383633,27.502026
Alaska,201436,25.271132,27.236752
Alaska,201437,25.563093,27.9937
Alaska,201438,25.636011,29.053267
Alaska,201439,25.524405,29.232723
Alaska,201440,25.754166,29.388723
Alaska,201441,25.84375,29.686844
Alaska,201442,26.11756,30.42166
Alaska,201443,25.959526,30.190598
Alaska,201444,26.011606,30.154175
Alaska,201445,26.071728,30.311802
Alaska,201446,26.024405,30.166216
Alaska,201447,26.040476,30.389643
Alaska,201448,26.324406,30.375034
Alaska,201449,26.228868,30.779408
Alaska,201450,26.714584,31.049839
Alaska,201451,26.839584,31.265013
Alaska,201452,26.223612,30.146168
Alaska,201500,26.782816,31.142805
Alaska,201501,26.646427,30.884583
Alaska,201502,26.81875,30.802633
Alaska,201503,26.625,30.79473
Alaska,201504,26.927975,31.108572
Alaska,201505,27.015179,30.39858
Alaska,201506,27.011904,30.697834
Alaska,201507,26.413095,29.420523
Alaska,201508,26.313988,29.584614
Alaska,201509,26.298214,30.37862
Alaska,201510,26.60625,30.381994
Alaska,201511,26.618155,30.637905
Alaska,201512,25.8125,28.390764
Alaska,201513,26.489286,30.668022
Alaska,201514,26.805355,31.254421
Alaska,201515,26.784523,31.657585
Alaska,201516,27.233334,32.344223
Alaska,201517,27.450298,32.547253
Alaska,201518,27.019047,32.031662
Alaska,201519,27.21012,32.14874
Alaska,201520,26.641071,31.039907
Alaska,201521,27.16369,31.648571
Alaska,201522,26.429167,29.630999
Alaska,201523,25.980356,28.973717
Alaska,201524,25.908333,28.31457
Alaska,201525,26.21399,28.107971
Alaska,201526,26.22381,29.2405
Alaska,201527,25.791368,28.416882
Alaska,201528,25.671724,27.570995
Alaska,201529,25.487202,26.380339
Alaska,201530,25.59881,26.58193
Alaska,201531,25.657738,27.453766
Alaska,201532,25.69732,28.32354
Alaska,201533,25.604464,27.15517
Alaska,201534,25.567263,27.857815
Alaska,201535,25.679464,27.521486
Alaska,201536,25.805655,28.492884
Alaska,201537,25.498215,27.938519
Alaska,201538,25.764286,29.39512
Alaska,201539,25.73125,29.806206
Alaska,201540,26.055952,29.718584
Alaska,201541,25.88869,29.740772
Alaska,201542,26.2,30.35212
Alaska,201543,26.268154,30.539713
Alaska,201544,26.304464,30.945488
Alaska,201545,26.188988,30.695774
Alaska,201546,26.78512,31.308205
Alaska,201547,27.175894,31.786581
Alaska,201548,27.200891,32.168655
Alaska,201549,27.454763,32.06507
Alaska,201550,27.279465,31.854795
Alaska,201551,27.53988,31.530594
Alaska,201552,27.733332,31.752344
Alaska,201600,27.438192,31.921198
Alaska,201601,27.15,30.044657
Alaska,201602,27.479465,32.449677
Alaska,201603,27.07619,31.090092
Alaska,201604,27.590475,31.465933
Alaska,201605,26.827978,31.18131
Alaska,201606,27.368452,31.792736
Alaska,201607,27.275892,31.340345
Alaska,201608,27.561905,32.199932
Alaska,201609,27.827978,32.87848
Alaska,201610,27.626785,31.9203
Alaska,201611,27.546726,31.488392
Alaska,201612,27.591072,32.56035
Alaska,201613,27.55625,31.146765
Alaska,201614,27.130953,30.487457
Alaska,201615,27.597616,32.39333
Alaska,201616,27.711905,33.11245
Alaska,201617,27.518751,32.35991
Alaska,201618,27.203573,32.186657
Alaska,201619,27.27768,31.84842
Alaska,201620,26.855951,31.154682
Alaska,201621,26.84018,30.708086
Alaska,201622,26.988392,31.01836
Alaska,201623,26.407442,29.81222
Alaska,201624,26.316368,28.972965
Alaska,201625,26.093452,28.198116
Alaska,201626,25.932142,28.506653
Alaska,201627,26.136011,28.708633
Alaska,201628,26.159822,27.796215
Alaska,201629,26.106844,27.280298
Alaska,201630,25.80982,27.050928
Alaska,201631,25.71875,27.43103
Alaska,201632,25.728273,27.331293
Alaska,201633,25.76756,27.165413
Alaska,201634,25.790478,27.914963
Alaska,201635,25.550297,28.790916
Alaska,201636,25.756546,27.641428
Alaska,201637,25.713987,28.668247
Alaska,201638,25.820238,29.602913
Alaska,201639,26.138094,29.506742
Alaska,201640,26.34613,31.0241
Alaska,201641,26.188988,29.523067
Alaska,201642,26.394941,30.892588
Alaska,201643,26.365177,30.88584
Alaska,201644,26.552977,30.855093
Alaska,201645,26.593155,31.08053
Alaska,201646,26.690775,31.216743
Alaska,201647,26.80357,31.638622
Alaska,201648,27.03006,32.092598
Alaska,201649,27.213692,32.089504
Alaska,201650,27.298214,31.894775
Alaska,201651,27.630358,32.32099
Alaska,201652,27.413889,32.29031
Alaska,201700,27.668749,33.303173
Alaska,201701,27.692858,32.589947
Alaska,201702,27.43988,31.84339
Alaska,201703,27.396427,31.770369
Alaska,201704,27.87976,32.794476
Alaska,201705,27.952679,32.831936
Alaska,201706,27.38244,32.028675
Alaska,201707,27.548212,31.491415
Alaska,201708,27.458334,31.39867
Alaska,201709,27.236906,31.912647
Alaska,201710,27.514288,31.96979
Alaska,201711,27.178572,31.014782
Alaska,201712,27.440178,31.69548
Alaska,201713,27.777082,32.781113
Alaska,201714,27.694942,32.51674
Alaska,201715,28.233927,33.210724
Alaska,201716,27.694048,32.571587
Alaska,201717,27.865475,32.934246
Alaska,201718,27.554464,32.313076
Alaska,201719,27.199106,31.98408
Alaska,201720,27.191666,31.752476
Alaska,201721,27.042263,31.363724
Alaska,201722,27.069048,31.710304
Alaska,201723,26.636011,30.34035
Alaska,201724,26.481548,29.456102
Alaska,201725,26.68363,29.38343
Alaska,201726,26.804167,29.312536
Alaska,201727,26.27143,28.05778
Alaska,201728,26.552084,27.688454
Alaska,201729,26.28482,28.041563
Alaska,201730,26.41369,27.708052
Alaska,201731,26.202084,28.155807
Alaska,201732,26.317263,27.852499
Alaska,201733,25.897322,27.475649
Alaska,201734,26.018156,27.437748
Alaska,201735,25.925894,28.571016
Alaska,201736,26.105358,28.515436
Alaska,201737,25.954466,29.123861
Alaska,201738,26.1872,28.10197
Alaska,201739,26.019644,29.58136
Alaska,201740,26.058928,29.648514
Alaska,201741,26.2625,30.145256
Alaska,201742,26.74762,31.088234
Alaska,201743,26.698215,30.890425
Alaska,201744,26.70893,30.789795
Alaska,201745,26.580654,30.858347
Alaska,201746,26.343452,30.547132
Alaska,201747,26.077679,30.136381
Alaska,201748,26.976488,31.266226
Alaska,201749,27.360119,32.01041
Alaska,201750,27.235416,31.749004
Alaska,201751,27.309525,31.355957
Alaska,201752,27.477978,31.759302
Alaska,201801,27.15268,31.380493
Alaska,201802,27.216965,31.05648
Alaska,201803,27.511309,31.243408
Alaska,201804,27.255655,31.83769
Alaska,201805,27.46369,30.96103
Alaska,201806,27.209822,30.287558
Alaska,201807,26.874702,30.361998
Alaska,201808,26.518154,29.155138
Alaska,201809,25.719942,28.453024
Alaska,201810,26.54256,31.672806
Alaska,201811,26.813692,31.363089
Alaska,201812,26.796726,31.237673
Alaska,201813,26.93274,31.714209
Alaska,201814,27.168156,31.458866
Alaska,201815,26.97857,31.496576
Alaska,201816,27.256548,30.785444
Alaska,201817,27.295237,31.58076
Alaska,201818,27.366964,31.556356
Alaska,201819,26.962202,31.225391
Alaska,201820,26.637796,30.761717
Alaska,201821,26.621428,30.653782
Alaska,201822,26.55744,30.484919
Alaska,201823,26.405952,30.293911
Alaska,201824,26.091072,29.210245
Alaska,201825,26.05387,28.172087
Alaska,201826,25.677977,27.95995
Alaska,201827,26.33631,28.554283
Alaska,201828,25.520535,28.292871
Alaska,201829,26.205057,27.609715
Alaska,201830,26.469643,28.884455
Alaska,201831,26.301786,27.45048
Alaska,201832,26.122025,27.29278
Alaska,201833,25.758036,28.026266
Alaska,201834,25.66488,27.660822
Alaska,201835,26.263988,28.37438
Alaska,201836,25.985119,28.554071
Alaska,201837,25.75625,29.19739
Alaska,201838,25.926786,29.428501
Alaska,201839,26.224998,29.233683
Alaska,201840,25.956247,29.810743
Alaska,201841,26.268154,30.649893
Alaska,201842,26.678871,31.27808
Alaska,201843,27.159523,31.922699
Alaska,201844,27.001787,31.481602
Alaska,201845,26.648512,31.08658
Alaska,201846,26.675892,31.28005
Alaska,201847,27.471428,32.07444
Alaska,201848,27.304762,32.151062
Alaska,201849,27.500895,32.451267
Alaska,201850,27.232143,31.811638
Alaska,201851,27.881248,32.488323
Alaska,201852,27.776487,32.446095
Alaska,201853,27.410416,31.795769
